"","age","gender","split","final"
"25404",53,"W","02:11:59","05:15:10"
"25405",30,"M","02:13:55","05:15:10"
"25406",29,"W","02:16:31","05:15:10"
"25407",34,"M","02:13:03","05:15:10"
"25408",30,"W","02:19:59","05:15:11"
"25409",48,"M","02:08:54","05:15:11"
"25410",40,"W","02:10:42","05:15:11"
"25411",62,"M","02:22:01","05:15:12"
"25412",40,"W","02:09:56","05:15:12"
"25413",39,"W","02:07:20","05:15:12"
"25414",41,"M","02:03:24","05:15:12"
"25415",54,"M","02:22:42","05:15:13"
"25416",50,"M","02:02:12","05:15:13"
"25417",27,"W","02:11:52","05:15:13"
"25418",35,"M","02:23:14","05:15:14"
"25419",53,"M","02:10:26","05:15:14"
"25420",49,"M","02:13:05","05:15:14"
"25421",63,"M","02:09:20","05:15:14"
"25422",49,"M","02:09:31","05:15:14"
"25423",45,"M","02:03:35","05:15:14"
"25424",48,"M","02:09:36","05:15:14"
"25425",47,"M","02:15:01","05:15:14"
"25426",49,"M","02:12:53","05:15:15"
"25427",25,"W","02:13:40","05:15:15"
"25428",63,"M","02:23:07","05:15:15"
"25429",53,"M","02:14:27","05:15:15"
"25430",39,"W","02:12:20","05:15:15"
"25431",41,"W","02:18:00","05:15:15"
"25432",48,"M","01:57:26","05:15:16"
"25433",29,"W","02:22:12","05:15:16"
"25434",57,"M","02:13:42","05:15:16"
"25435",70,"M","02:09:36","05:15:16"
"25436",27,"M","02:00:16","05:15:16"
"25437",23,"W","02:06:35","05:15:16"
"25438",53,"M","02:05:00","05:15:16"
"25439",45,"W","02:10:38","05:15:17"
"25440",45,"W","02:15:10","05:15:17"
"25441",37,"M","02:12:57","05:15:18"
"25442",46,"M","02:14:32","05:15:18"
"25443",48,"M","01:56:40","05:15:18"
"25444",27,"M","02:12:18","05:15:18"
"25445",31,"W","02:08:50","05:15:19"
"25446",51,"M","02:14:19","05:15:19"
"25447",44,"W","02:08:03","05:15:20"
"25448",50,"M","02:14:20","05:15:21"
"25449",45,"M","02:07:52","05:15:21"
"25450",35,"M","02:13:11","05:15:21"
"25451",50,"M","02:03:10","05:15:21"
"25452",44,"M","02:13:34","05:15:21"
"25453",19,"M","01:56:26","05:15:21"
"25454",38,"W","02:13:10","05:15:21"
"25455",51,"M","02:05:53","05:15:22"
"25456",39,"M","02:24:21","05:15:22"
"25457",42,"M","02:03:25","05:15:22"
"25458",43,"M","02:08:16","05:15:22"
"25459",40,"W","02:11:37","05:15:22"
"25460",41,"M","02:14:08","05:15:22"
"25461",24,"M","02:23:50","05:15:22"
"25462",49,"M","02:14:22","05:15:23"
"25463",36,"M","02:16:57","05:15:23"
"25464",40,"W","02:16:06","05:15:23"
"25465",33,"M","02:14:04","05:15:23"
"25466",33,"M","02:10:58","05:15:23"
"25467",43,"M","02:05:42","05:15:24"
"25468",53,"M","02:06:03","05:15:24"
"25469",46,"W","02:07:11","05:15:25"
"25470",28,"W","02:21:05","05:15:25"
"25471",36,"M","02:14:13","05:15:25"
"25472",51,"W","02:10:31","05:15:25"
"25473",27,"M","02:10:26","05:15:25"
"25474",48,"M","02:13:46","05:15:26"
"25475",32,"W","02:14:51","05:15:26"
"25476",51,"W","02:08:03","05:15:27"
"25477",51,"M","02:15:22","05:15:27"
"25478",38,"M","02:11:24","05:15:27"
"25479",49,"M","02:09:57","05:15:27"
"25480",45,"M","02:00:33","05:15:28"
"25481",52,"M","02:03:08","05:15:28"
"25482",29,"W","02:11:45","05:15:28"
"25483",34,"M","02:11:08","05:15:28"
"25484",58,"M","02:23:21","05:15:28"
"25485",34,"M","02:16:48","05:15:29"
"25486",44,"M","02:12:18","05:15:29"
"25487",51,"W","02:20:36","05:15:29"
"25488",49,"M","02:10:48","05:15:29"
"25489",31,"W","02:02:46","05:15:29"
"25490",32,"W","02:26:09","05:15:30"
"25491",28,"M","02:13:03","05:15:30"
"25492",38,"M","02:19:25","05:15:30"
"25493",24,"W","02:15:14","05:15:30"
"25494",32,"M","02:11:10","05:15:30"
"25495",41,"W","02:13:39","05:15:30"
"25496",38,"W","02:11:06","05:15:30"
"25497",46,"W","02:08:20","05:15:30"
"25498",57,"W","02:13:27","05:15:31"
"25499",26,"M","01:59:13","05:15:31"
"25500",36,"M","02:09:15","05:15:31"
"25501",53,"M","02:10:36","05:15:31"
"25502",34,"W","02:22:21","05:15:31"
"25503",36,"W","02:25:22","05:15:32"
"25504",42,"W","02:12:28","05:15:33"
"25505",25,"W","02:11:26","05:15:33"
"25506",59,"W","02:11:01","05:15:33"
"25507",41,"M","02:05:47","05:15:33"
"25508",47,"M","02:06:17","05:15:34"
"25509",27,"M","02:14:25","05:15:34"
"25510",48,"M","02:12:02","05:15:35"
"25511",38,"W","02:25:48","05:15:35"
"25512",34,"M","02:10:59","05:15:35"
"25513",47,"W","02:09:41","05:15:35"
"25514",47,"W","02:02:19","05:15:35"
"25515",26,"M","02:01:01","05:15:35"
"25516",50,"W","02:08:08","05:15:36"
"25517",36,"M","02:03:50","05:15:37"
"25518",39,"W","02:10:17","05:15:37"
"25519",52,"M","02:07:15","05:15:37"
"25520",42,"M","02:09:10","05:15:37"
"25521",39,"W","02:09:34","05:15:38"
"25522",43,"M","02:07:53","05:15:38"
"25523",52,"W","02:22:54","05:15:38"
"25524",28,"M","02:07:49","05:15:39"
"25525",45,"M","02:11:24","05:15:39"
"25526",25,"W","02:17:58","05:15:39"
"25527",35,"M","02:04:07","05:15:40"
"25528",50,"W","02:06:42","05:15:40"
"25529",33,"M","02:24:28","05:15:41"
"25530",43,"M","02:15:23","05:15:41"
"25531",42,"M","02:10:49","05:15:41"
"25532",48,"W","02:08:44","05:15:41"
"25533",39,"M","02:13:04","05:15:42"
"25534",49,"M","02:12:27","05:15:42"
"25535",39,"W","02:21:08","05:15:42"
"25536",28,"W","02:17:15","05:15:42"
"25537",48,"W","02:23:03","05:15:43"
"25538",37,"M","02:08:22","05:15:44"
"25539",52,"M","02:08:40","05:15:44"
"25540",26,"W","02:16:03","05:15:44"
"25541",40,"M","02:02:11","05:15:45"
"25542",35,"M","02:07:19","05:15:45"
"25543",43,"M","02:14:16","05:15:45"
"25544",40,"W","02:23:06","05:15:45"
"25545",35,"M","02:19:41","05:15:46"
"25546",48,"W","02:27:19","05:15:46"
"25547",29,"W","02:13:41","05:15:46"
"25548",39,"M","02:11:28","05:15:47"
"25549",49,"W","02:08:31","05:15:47"
"25550",28,"W","02:13:49","05:15:47"
"25551",31,"M","02:13:58","05:15:47"
"25552",57,"M","02:05:50","05:15:47"
"25553",34,"M","02:06:34","05:15:48"
"25554",27,"M","02:01:07","05:15:48"
"25555",37,"W","02:11:17","05:15:49"
"25556",31,"M","02:05:02","05:15:49"
"25557",40,"W","02:17:59","05:15:49"
"25558",64,"M","02:23:54","05:15:49"
"25559",41,"M","02:12:15","05:15:50"
"25560",46,"M","02:14:42","05:15:50"
"25561",46,"W","02:07:12","05:15:50"
"25562",64,"M","02:07:06","05:15:50"
"25563",24,"W","02:15:26","05:15:50"
"25564",18,"W","02:04:56","05:15:50"
"25565",50,"W","02:20:12","05:15:51"
"25566",41,"W","02:09:07","05:15:51"
"25567",36,"M","02:13:56","05:15:51"
"25568",33,"M","02:12:59","05:15:51"
"25569",38,"W","02:08:23","05:15:51"
"25570",40,"M","02:21:05","05:15:52"
"25571",55,"W","02:09:47","05:15:52"
"25572",42,"W","02:19:56","05:15:53"
"25573",42,"M","02:12:27","05:15:53"
"25574",46,"W","02:10:12","05:15:53"
"25575",39,"M","02:10:35","05:15:53"
"25576",28,"M","02:08:16","05:15:53"
"25577",33,"M","01:59:26","05:15:53"
"25578",29,"M","02:17:09","05:15:53"
"25579",38,"M","02:16:35","05:15:54"
"25580",55,"M","02:05:06","05:15:54"
"25581",35,"W","02:09:17","05:15:54"
"25582",30,"M","01:47:08","05:15:54"
"25583",53,"M","02:07:00","05:15:54"
"25584",71,"M","02:09:29","05:15:55"
"25585",36,"M","02:07:14","05:15:55"
"25586",57,"M","02:12:16","05:15:55"
"25587",67,"M","02:10:59","05:15:55"
"25588",32,"W","02:18:32","05:15:55"
"25589",33,"W","02:12:46","05:15:56"
"25590",27,"M","02:11:01","05:15:56"
"25591",46,"M","02:14:18","05:15:56"
"25592",40,"W","02:05:14","05:15:56"
"25593",41,"W","02:10:12","05:15:56"
"25594",28,"M","02:05:34","05:15:57"
"25595",43,"W","02:12:26","05:15:57"
"25596",29,"W","02:15:00","05:15:57"
"25597",30,"W","02:14:26","05:15:57"
"25598",50,"W","02:06:00","05:15:57"
"25599",57,"M","02:17:08","05:15:57"
"25600",43,"W","02:04:20","05:15:57"
"25601",51,"M","02:05:58","05:15:58"
"25602",34,"W","02:15:20","05:15:58"
"25603",45,"M","02:16:13","05:15:58"
"25604",38,"M","02:11:01","05:15:59"
"25605",50,"M","02:15:01","05:15:59"
"25606",24,"W","02:12:28","05:15:59"
"25607",53,"M","02:18:21","05:16:00"
"25608",44,"W","02:11:27","05:16:00"
"25609",62,"W","02:12:20","05:16:00"
"25610",44,"M","02:08:35","05:16:01"
"25611",41,"W","02:08:18","05:16:01"
"25612",56,"M","01:59:00","05:16:02"
"25613",61,"M","02:07:48","05:16:02"
"25614",45,"W","02:04:52","05:16:02"
"25615",24,"M","01:58:36","05:16:03"
"25616",44,"M","02:04:50","05:16:03"
"25617",22,"M","02:09:47","05:16:03"
"25618",31,"M","02:10:11","05:16:03"
"25619",34,"W","02:11:57","05:16:03"
"25620",40,"M","02:20:27","05:16:03"
"25621",46,"W","02:05:29","05:16:03"
"25622",59,"M","02:05:24","05:16:04"
"25623",54,"W","02:37:34","05:16:04"
"25624",24,"W","02:10:23","05:16:04"
"25625",51,"M","02:02:27","05:16:04"
"25626",39,"W","02:14:08","05:16:05"
"25627",36,"M","02:17:02","05:16:05"
"25628",25,"W","02:09:17","05:16:05"
"25629",44,"M","02:03:43","05:16:05"
"25630",36,"M","02:16:43","05:16:06"
"25631",36,"M","02:09:06","05:16:06"
"25632",29,"W","02:13:36","05:16:06"
"25633",46,"M","02:08:37","05:16:07"
"25634",51,"W","01:59:14","05:16:07"
"25635",53,"W","02:11:00","05:16:07"
"25636",49,"W","02:17:56","05:16:08"
"25637",43,"W","02:08:30","05:16:08"
"25638",41,"M","01:58:42","05:16:08"
"25639",45,"W","02:14:54","05:16:09"
"25640",41,"M","02:01:00","05:16:09"
"25641",31,"M","02:22:45","05:16:09"
"25642",36,"M","02:07:36","05:16:10"
"25643",38,"M","02:29:14","05:16:12"
"25644",59,"M","02:13:01","05:16:12"
"25645",28,"M","01:55:23","05:16:12"
"25646",45,"W","02:12:24","05:16:12"
"25647",26,"W","02:10:04","05:16:12"
"25648",37,"M","02:09:12","05:16:12"
"25649",29,"M","02:07:08","05:16:12"
"25650",39,"M","02:01:55","05:16:13"
"25651",47,"W","02:21:35","05:16:13"
"25652",41,"M","02:07:21","05:16:13"
"25653",33,"M","02:07:23","05:16:13"
"25654",39,"W","02:10:56","05:16:14"
"25655",49,"M","02:11:47","05:16:14"
"25656",49,"W","02:11:59","05:16:14"
"25657",37,"M","02:03:24","05:16:15"
"25658",33,"W","02:20:33","05:16:15"
"25659",47,"M","02:00:45","05:16:15"
"25660",45,"M","02:06:16","05:16:15"
"25661",44,"W","02:19:43","05:16:16"
"25662",36,"W","02:18:36","05:16:16"
"25663",46,"W","02:21:39","05:16:16"
"25664",31,"W","02:18:10","05:16:17"
"25665",45,"M","02:47:41","05:16:17"
"25666",34,"W","02:22:58","05:16:17"
"25667",46,"M","02:08:31","05:16:17"
"25668",51,"M","02:10:07","05:16:17"
"25669",27,"W","02:21:31","05:16:18"
"25670",66,"M","02:15:24","05:16:18"
"25671",24,"M","02:04:42","05:16:18"
"25672",21,"M","02:02:33","05:16:18"
"25673",41,"W","01:59:55","05:16:18"
"25674",52,"W","02:08:32","05:16:18"
"25675",44,"M","02:02:21","05:16:18"
"25676",38,"M","02:04:08","05:16:18"
"25677",55,"M","02:08:08","05:16:18"
"25678",39,"M","02:14:00","05:16:18"
"25679",52,"M","02:06:14","05:16:19"
"25680",58,"M","02:18:43","05:16:19"
"25681",30,"W","02:13:45","05:16:20"
"25682",60,"M","02:11:44","05:16:20"
"25683",39,"M","02:15:23","05:16:20"
"25684",46,"W","02:10:36","05:16:20"
"25685",26,"M","02:07:55","05:16:20"
"25686",35,"W","02:12:43","05:16:21"
"25687",26,"W","02:22:12","05:16:21"
"25688",37,"M","02:08:57","05:16:21"
"25689",56,"M","02:22:23","05:16:21"
"25690",47,"W","02:09:04","05:16:21"
"25691",41,"M","02:19:41","05:16:21"
"25692",46,"M","02:08:46","05:16:22"
"25693",45,"M","02:06:40","05:16:22"
"25694",26,"W","02:15:48","05:16:23"
"25695",54,"W","02:19:05","05:16:23"
"25696",38,"M","02:20:22","05:16:24"
"25697",40,"M","02:14:47","05:16:24"
"25698",41,"M","02:07:26","05:16:24"
"25699",59,"M","02:10:05","05:16:24"
"25700",51,"W","02:14:57","05:16:25"
"25701",27,"M","02:15:44","05:16:25"
"25702",64,"M","02:23:00","05:16:25"
"25703",55,"M","02:15:05","05:16:25"
"25704",28,"W","02:01:46","05:16:25"
"25705",28,"W","02:12:17","05:16:26"
"25706",34,"M","02:10:50","05:16:26"
"25707",42,"W","02:13:24","05:16:26"
"25708",49,"M","02:04:09","05:16:26"
"25709",55,"M","02:01:31","05:16:26"
"25710",37,"M","02:10:08","05:16:26"
"25711",51,"M","02:22:56","05:16:27"
"25712",41,"M","02:04:19","05:16:27"
"25713",46,"W","02:14:51","05:16:27"
"25714",27,"M","02:06:40","05:16:27"
"25715",35,"W","02:15:44","05:16:27"
"25716",35,"W","02:15:21","05:16:27"
"25717",24,"W","02:12:00","05:16:28"
"25718",35,"M","02:24:09","05:16:28"
"25719",47,"W","02:19:06","05:16:28"
"25720",52,"M","01:47:19","05:16:28"
"25721",41,"M","02:15:09","05:16:29"
"25722",51,"M","02:16:11","05:16:29"
"25723",47,"W","02:08:40","05:16:29"
"25724",27,"W","02:06:24","05:16:29"
"25725",37,"M","02:06:21","05:16:30"
"25726",38,"M","02:19:23","05:16:30"
"25727",38,"W","02:15:32","05:16:30"
"25728",25,"W","02:10:30","05:16:30"
"25729",54,"M","02:15:48","05:16:30"
"25730",59,"M","02:04:43","05:16:30"
"25731",29,"M","02:08:32","05:16:31"
"25732",35,"W","02:17:37","05:16:32"
"25733",36,"W","02:13:30","05:16:32"
"25734",47,"M","02:18:00","05:16:32"
"25735",55,"M","02:08:32","05:16:33"
"25736",46,"M","02:02:11","05:16:33"
"25737",54,"M","02:04:32","05:16:33"
"25738",32,"M","02:11:56","05:16:33"
"25739",43,"M","02:16:14","05:16:34"
"25740",25,"W","02:11:59","05:16:34"
"25741",38,"M","02:05:43","05:16:34"
"25742",34,"M","02:08:05","05:16:34"
"25743",50,"M","01:57:53","05:16:34"
"25744",48,"M","02:09:17","05:16:34"
"25745",27,"W","02:09:18","05:16:35"
"25746",27,"W","02:10:54","05:16:35"
"25747",51,"W","02:11:59","05:16:35"
"25748",30,"W","02:17:27","05:16:35"
"25749",48,"M","02:20:49","05:16:35"
"25750",42,"M","02:06:48","05:16:36"
"25751",36,"M","02:18:48","05:16:36"
"25752",31,"M","02:22:12","05:16:36"
"25753",46,"W","02:17:50","05:16:36"
"25754",37,"W","02:08:46","05:16:37"
"25755",34,"M","02:01:03","05:16:37"
"25756",49,"M","02:17:07","05:16:37"
"25757",37,"W","02:12:46","05:16:37"
"25758",30,"W","02:19:01","05:16:38"
"25759",48,"W","02:20:08","05:16:39"
"25760",38,"M","02:09:35","05:16:39"
"25761",46,"M","02:09:24","05:16:39"
"25762",47,"M","02:04:35","05:16:40"
"25763",41,"M","02:09:01","05:16:40"
"25764",42,"M","02:16:27","05:16:40"
"25765",35,"W","02:15:44","05:16:40"
"25766",50,"M","02:10:36","05:16:40"
"25767",32,"W","02:08:45","05:16:40"
"25768",35,"M","02:10:36","05:16:40"
"25769",49,"M","02:11:00","05:16:41"
"25770",63,"M","02:12:10","05:16:41"
"25771",25,"W","02:16:03","05:16:41"
"25772",43,"W","02:20:12","05:16:41"
"25773",48,"M","02:08:39","05:16:41"
"25774",31,"W","02:14:24","05:16:42"
"25775",28,"M","02:13:29","05:16:42"
"25776",31,"M","02:00:07","05:16:42"
"25777",41,"M","02:12:11","05:16:42"
"25778",42,"W","02:08:30","05:16:42"
"25779",46,"W","02:11:46","05:16:42"
"25780",48,"W","02:08:55","05:16:42"
"25781",46,"M","02:01:22","05:16:43"
"25782",28,"M","02:14:36","05:16:43"
"25783",46,"M","02:17:57","05:16:44"
"25784",73,"M","02:14:09","05:16:44"
"25785",56,"M","02:02:55","05:16:44"
"25786",29,"W","02:18:34","05:16:44"
"25787",24,"W","02:12:17","05:16:44"
"25788",35,"W","02:12:34","05:16:44"
"25789",48,"M","02:18:13","05:16:44"
"25790",39,"W","02:08:41","05:16:45"
"25791",50,"W","01:59:56","05:16:45"
"25792",39,"M","02:01:50","05:16:45"
"25793",56,"M","02:13:49","05:16:46"
"25794",42,"M","02:04:26","05:16:46"
"25795",25,"M","02:14:09","05:16:46"
"25796",37,"M","02:13:47","05:16:46"
"25797",43,"W","02:09:00","05:16:46"
"25798",40,"M","02:03:16","05:16:46"
"25799",43,"M","01:49:55","05:16:47"
"25800",48,"W","02:01:53","05:16:47"
"25801",29,"W","02:22:50","05:16:48"
"25802",42,"M","02:06:50","05:16:48"
"25803",30,"M","02:11:56","05:16:48"
"25804",38,"M","02:10:14","05:16:49"
"25805",37,"W","02:13:03","05:16:50"
"25806",37,"M","02:16:08","05:16:50"
"25807",27,"M","02:15:10","05:16:50"
"25808",37,"W","02:13:18","05:16:50"
"25809",39,"M","02:19:05","05:16:51"
"25810",30,"W","02:09:38","05:16:51"
"25811",33,"M","02:10:33","05:16:52"
"25812",27,"M","02:11:14","05:16:52"
"25813",38,"W","02:22:22","05:16:52"
"25814",36,"M","02:05:22","05:16:53"
"25815",59,"W","02:16:14","05:16:53"
"25816",38,"M","02:17:27","05:16:53"
"25817",41,"M","02:18:17","05:16:53"
"25818",51,"M","02:07:17","05:16:53"
"25819",39,"M","02:08:53","05:16:54"
"25820",28,"M","02:13:59","05:16:54"
"25821",73,"W","02:03:17","05:16:55"
"25822",38,"W","02:13:39","05:16:55"
"25823",36,"W","02:14:00","05:16:55"
"25824",40,"W","02:15:15","05:16:55"
"25825",21,"M","02:01:50","05:16:56"
"25826",32,"W","02:07:51","05:16:56"
"25827",44,"M","02:11:24","05:16:57"
"25828",32,"M","02:18:49","05:16:57"
"25829",29,"M","02:09:12","05:16:57"
"25830",61,"M","02:00:29","05:16:58"
"25831",47,"M","02:05:01","05:16:58"
"25832",49,"M","02:21:56","05:16:58"
"25833",40,"M","02:05:42","05:16:58"
"25834",28,"M","02:15:12","05:16:58"
"25835",38,"M","02:10:34","05:16:59"
"25836",51,"M","02:13:08","05:16:59"
"25837",37,"M","02:07:38","05:16:59"
"25838",46,"W","02:14:53","05:17:00"
"25839",48,"W","02:13:27","05:17:00"
"25840",57,"M","01:54:26","05:17:00"
"25841",54,"M","02:10:47","05:17:00"
"25842",35,"M","02:17:05","05:17:00"
"25843",37,"W","02:13:17","05:17:00"
"25844",45,"M","02:09:48","05:17:01"
"25845",33,"W","02:15:04","05:17:01"
"25846",51,"M","02:18:31","05:17:01"
"25847",42,"M","02:12:21","05:17:01"
"25848",39,"M","02:17:38","05:17:02"
"25849",34,"M","01:58:10","05:17:02"
"25850",59,"W","02:14:23","05:17:02"
"25851",33,"W","02:12:19","05:17:02"
"25852",42,"M","02:13:31","05:17:02"
"25853",30,"M","02:17:03","05:17:03"
"25854",56,"M","02:07:40","05:17:04"
"25855",39,"M","02:01:36","05:17:04"
"25856",27,"W","02:07:51","05:17:04"
"25857",58,"M","02:18:54","05:17:05"
"25858",53,"M","02:24:45","05:17:05"
"25859",48,"W","02:12:23","05:17:05"
"25860",36,"M","02:00:46","05:17:05"
"25861",33,"M","02:14:46","05:17:06"
"25862",49,"M","02:13:14","05:17:06"
"25863",36,"M","02:12:04","05:17:06"
"25864",47,"M","02:11:36","05:17:06"
"25865",32,"W","02:05:30","05:17:07"
"25866",48,"M","02:14:31","05:17:07"
"25867",56,"M","02:12:48","05:17:07"
"25868",33,"W","02:14:12","05:17:07"
"25869",28,"W","02:12:34","05:17:08"
"25870",42,"M","02:21:41","05:17:08"
"25871",64,"M","02:11:04","05:17:08"
"25872",39,"W","02:19:38","05:17:08"
"25873",38,"W","02:10:38","05:17:09"
"25874",43,"M","02:04:37","05:17:09"
"25875",49,"M","02:13:38","05:17:09"
"25876",42,"W","02:10:58","05:17:09"
"25877",27,"W","02:15:23","05:17:09"
"25878",48,"M","02:10:08","05:17:10"
"25879",52,"M","02:12:11","05:17:10"
"25880",43,"M","02:26:33","05:17:10"
"25881",56,"W","02:20:19","05:17:10"
"25882",34,"W","02:18:59","05:17:10"
"25883",29,"M","02:07:45","05:17:10"
"25884",35,"M","02:13:54","05:17:11"
"25885",38,"M","01:55:35","05:17:11"
"25886",38,"W","02:18:43","05:17:12"
"25887",34,"M","02:11:53","05:17:12"
"25888",57,"M","02:25:08","05:17:12"
"25889",53,"M","01:59:34","05:17:13"
"25890",60,"W","02:18:56","05:17:13"
"25891",39,"M","02:10:46","05:17:13"
"25892",34,"W","02:06:22","05:17:14"
"25893",26,"W","02:10:32","05:17:14"
"25894",53,"W","02:10:57","05:17:15"
"25895",50,"W","02:07:44","05:17:15"
"25896",34,"M","02:02:52","05:17:16"
"25897",48,"W","02:22:15","05:17:16"
"25898",38,"W","02:10:17","05:17:16"
"25899",45,"M","02:07:10","05:17:16"
"25900",37,"M","02:10:34","05:17:16"
"25901",30,"W","02:20:37","05:17:16"
"25902",53,"M","02:03:33","05:17:16"
"25903",36,"W","02:14:02","05:17:16"
"25904",63,"M","02:09:36","05:17:16"
"25905",43,"W","02:09:02","05:17:17"
"25906",36,"W","02:15:00","05:17:17"
"25907",35,"W","02:07:53","05:17:17"
"25908",35,"W","02:13:34","05:17:17"
"25909",29,"W","02:12:53","05:17:17"
"25910",55,"M","02:19:18","05:17:17"
"25911",31,"W","02:15:58","05:17:17"
"25912",55,"M","02:13:17","05:17:18"
"25913",61,"W","02:13:28","05:17:18"
"25914",54,"M","02:09:53","05:17:18"
"25915",69,"M","02:09:55","05:17:18"
"25916",38,"M","02:12:25","05:17:18"
"25917",37,"M","02:08:08","05:17:18"
"25918",66,"M","02:16:56","05:17:18"
"25919",26,"M","02:06:24","05:17:19"
"25920",40,"M","01:58:45","05:17:19"
"25921",29,"M","02:04:46","05:17:19"
"25922",30,"M","02:13:30","05:17:19"
"25923",44,"M","02:13:53","05:17:19"
"25924",35,"W","02:22:26","05:17:20"
"25925",30,"W","02:09:53","05:17:20"
"25926",39,"M","02:05:03","05:17:20"
"25927",50,"M","02:15:56","05:17:20"
"25928",52,"M","02:09:52","05:17:20"
"25929",43,"W","02:20:41","05:17:20"
"25930",43,"M","02:04:01","05:17:20"
"25931",43,"M","02:08:12","05:17:20"
"25932",36,"W","02:14:13","05:17:21"
"25933",38,"M","02:02:24","05:17:21"
"25934",23,"W","02:08:12","05:17:21"
"25935",52,"M","02:04:00","05:17:21"
"25936",34,"M","02:01:40","05:17:21"
"25937",27,"W","02:16:01","05:17:21"
"25938",32,"W","02:14:43","05:17:21"
"25939",36,"M","02:14:44","05:17:22"
"25940",49,"M","02:06:01","05:17:22"
"25941",51,"W","02:18:55","05:17:22"
"25942",34,"M","02:00:26","05:17:22"
"25943",39,"M","01:53:55","05:17:22"
"25944",35,"W","02:12:29","05:17:23"
"25945",40,"M","02:13:15","05:17:23"
"25946",47,"M","02:17:44","05:17:23"
"25947",42,"W","02:21:30","05:17:23"
"25948",53,"M","02:16:18","05:17:23"
"25949",34,"M","02:10:35","05:17:24"
"25950",45,"M","02:13:15","05:17:24"
"25951",42,"M","02:10:02","05:17:24"
"25952",38,"W","02:10:40","05:17:24"
"25953",44,"M","02:08:51","05:17:24"
"25954",42,"W","02:09:46","05:17:25"
"25955",41,"M","02:05:20","05:17:25"
"25956",39,"M","02:11:04","05:17:25"
"25957",48,"W","02:12:22","05:17:25"
"25958",52,"W","02:10:36","05:17:26"
"25959",48,"W","02:10:36","05:17:26"
"25960",31,"W","02:09:43","05:17:26"
"25961",24,"W","02:16:09","05:17:27"
"25962",56,"W","02:14:58","05:17:27"
"25963",47,"M","02:07:13","05:17:27"
"25964",57,"M","02:11:14","05:17:28"
"25965",38,"W","02:15:05","05:17:28"
"25966",42,"W","02:16:18","05:17:28"
"25967",48,"M","02:14:00","05:17:29"
"25968",51,"M","02:08:57","05:17:29"
"25969",40,"M","02:07:43","05:17:29"
"25970",27,"W","02:07:00","05:17:29"
"25971",41,"M","02:12:39","05:17:30"
"25972",59,"M","02:18:52","05:17:30"
"25973",24,"W","02:13:32","05:17:30"
"25974",30,"M","02:00:12","05:17:31"
"25975",46,"W","02:16:33","05:17:31"
"25976",55,"M","02:00:52","05:17:31"
"25977",37,"M","02:00:59","05:17:31"
"25978",34,"M","02:14:18","05:17:31"
"25979",28,"W","02:04:21","05:17:31"
"25980",43,"M","02:11:42","05:17:32"
"25981",48,"M","02:13:21","05:17:33"
"25982",62,"M","02:12:56","05:17:33"
"25983",51,"M","02:04:16","05:17:33"
"25984",59,"W","02:12:20","05:17:34"
"25985",45,"M","02:07:17","05:17:35"
"25986",41,"M","02:12:12","05:17:35"
"25987",42,"M","02:12:21","05:17:35"
"25988",24,"M","02:05:41","05:17:36"
"25989",42,"M","02:11:45","05:17:37"
"25990",65,"M","02:16:31","05:17:37"
"25991",45,"M","02:09:09","05:17:37"
"25992",29,"M","02:18:17","05:17:38"
"25993",45,"M","02:04:47","05:17:38"
"25994",45,"W","02:18:55","05:17:38"
"25995",31,"M","02:16:53","05:17:38"
"25996",41,"W","02:12:41","05:17:39"
"25997",46,"M","02:17:05","05:17:39"
"25998",27,"W","02:11:36","05:17:39"
"25999",37,"M","02:11:44","05:17:40"
"26000",41,"M","02:14:59","05:17:40"
"26001",50,"W","02:12:58","05:17:40"
"26002",25,"W","02:14:23","05:17:41"
"26003",48,"M","02:15:28","05:17:41"
"26004",40,"W","02:06:23","05:17:41"
"26005",39,"M","02:13:26","05:17:41"
"26006",23,"M","02:02:41","05:17:41"
"26007",27,"W","02:22:27","05:17:42"
"26008",29,"W","02:10:30","05:17:42"
"26009",47,"M","02:18:30","05:17:42"
"26010",34,"M","02:10:27","05:17:42"
"26011",56,"M","02:09:33","05:17:42"
"26012",37,"W","02:10:05","05:17:42"
"26013",43,"M","02:09:56","05:17:42"
"26014",31,"W","02:15:42","05:17:43"
"26015",32,"W","02:06:16","05:17:43"
"26016",44,"M","02:02:34","05:17:43"
"26017",38,"M","02:12:05","05:17:44"
"26018",55,"W","02:11:35","05:17:44"
"26019",40,"M","02:11:22","05:17:44"
"26020",35,"M","02:02:41","05:17:44"
"26021",24,"W","02:12:28","05:17:45"
"26022",40,"W","02:15:54","05:17:45"
"26023",51,"M","02:08:55","05:17:45"
"26024",63,"W","02:08:47","05:17:45"
"26025",41,"M","02:10:17","05:17:45"
"26026",31,"M","02:09:32","05:17:45"
"26027",54,"M","02:06:01","05:17:46"
"26028",35,"M","02:08:22","05:17:46"
"26029",49,"W","02:19:07","05:17:46"
"26030",22,"M","02:14:24","05:17:46"
"26031",42,"W","02:04:15","05:17:46"
"26032",31,"W","02:15:09","05:17:46"
"26033",49,"W","02:07:33","05:17:47"
"26034",32,"W","02:08:33","05:17:47"
"26035",29,"W","02:22:20","05:17:47"
"26036",34,"M","02:13:27","05:17:48"
"26037",44,"M","02:01:47","05:17:49"
"26038",40,"W","02:10:23","05:17:49"
