"","year","month","day","gender","births"
"12386",1985,5,"10","F",5281
"12387",1985,5,"10","M",5724
"12388",1985,5,"11","F",4333
"12389",1985,5,"11","M",4638
"12390",1985,5,"12","F",4213
"12391",1985,5,"12","M",4430
"12392",1985,5,"13","F",4901
"12393",1985,5,"13","M",5253
"12394",1985,5,"14","F",5311
"12395",1985,5,"14","M",5788
"12396",1985,5,"15","F",5291
"12397",1985,5,"15","M",5471
"12398",1985,5,"16","F",5094
"12399",1985,5,"16","M",5315
"12400",1985,5,"17","F",5284
"12401",1985,5,"17","M",5561
"12402",1985,5,"18","F",4305
"12403",1985,5,"18","M",4645
"12404",1985,5,"19","F",4108
"12405",1985,5,"19","M",4345
"12406",1985,5,"20","F",5297
"12407",1985,5,"20","M",5658
"12408",1985,5,"21","F",5226
"12409",1985,5,"21","M",5736
"12410",1985,5,"22","F",5393
"12411",1985,5,"22","M",5515
"12412",1985,5,"23","F",5234
"12413",1985,5,"23","M",5611
"12414",1985,5,"24","F",5485
"12415",1985,5,"24","M",5711
"12416",1985,5,"25","F",4379
"12417",1985,5,"25","M",4546
"12418",1985,5,"26","F",4238
"12419",1985,5,"26","M",4518
"12420",1985,5,"27","F",4294
"12421",1985,5,"27","M",4755
"12422",1985,5,"28","F",5248
"12423",1985,5,"28","M",5617
"12424",1985,5,"29","F",5471
"12425",1985,5,"29","M",5754
"12426",1985,5,"30","F",5272
"12427",1985,5,"30","M",5671
"12428",1985,5,"31","F",5446
"12429",1985,5,"31","M",5842
"12430",1985,6,"1","F",4376
"12431",1985,6,"1","M",4620
"12432",1985,6,"2","F",4175
"12433",1985,6,"2","M",4578
"12434",1985,6,"3","F",5108
"12435",1985,6,"3","M",5430
"12436",1985,6,"4","F",5214
"12437",1985,6,"4","M",5558
"12438",1985,6,"5","F",5268
"12439",1985,6,"5","M",5578
"12440",1985,6,"6","F",5271
"12441",1985,6,"6","M",5534
"12442",1985,6,"7","F",5358
"12443",1985,6,"7","M",5635
"12444",1985,6,"8","F",4406
"12445",1985,6,"8","M",4530
"12446",1985,6,"9","F",4257
"12447",1985,6,"9","M",4532
"12448",1985,6,"10","F",5308
"12449",1985,6,"10","M",5611
"12450",1985,6,"11","F",5357
"12451",1985,6,"11","M",5734
"12452",1985,6,"12","F",5158
"12453",1985,6,"12","M",5462
"12454",1985,6,"13","F",5097
"12455",1985,6,"13","M",5305
"12456",1985,6,"14","F",5396
"12457",1985,6,"14","M",5651
"12458",1985,6,"15","F",4337
"12459",1985,6,"15","M",4654
"12460",1985,6,"16","F",4235
"12461",1985,6,"16","M",4596
"12462",1985,6,"17","F",5395
"12463",1985,6,"17","M",5567
"12464",1985,6,"18","F",5472
"12465",1985,6,"18","M",5669
"12466",1985,6,"19","F",5287
"12467",1985,6,"19","M",5569
"12468",1985,6,"20","F",5475
"12469",1985,6,"20","M",5866
"12470",1985,6,"21","F",5461
"12471",1985,6,"21","M",5743
"12472",1985,6,"22","F",4480
"12473",1985,6,"22","M",4778
"12474",1985,6,"23","F",4267
"12475",1985,6,"23","M",4490
"12476",1985,6,"24","F",5396
"12477",1985,6,"24","M",5618
"12478",1985,6,"25","F",5467
"12479",1985,6,"25","M",5918
"12480",1985,6,"26","F",5303
"12481",1985,6,"26","M",5809
"12482",1985,6,"27","F",5316
"12483",1985,6,"27","M",5750
"12484",1985,6,"28","F",5520
"12485",1985,6,"28","M",5840
"12486",1985,6,"29","F",4584
"12487",1985,6,"29","M",4616
"12488",1985,6,"30","F",4298
"12489",1985,6,"30","M",4579
"12490",1985,7,"1","F",5463
"12491",1985,7,"1","M",5839
"12492",1985,7,"2","F",5794
"12493",1985,7,"2","M",6111
"12494",1985,7,"3","F",5628
"12495",1985,7,"3","M",6070
"12496",1985,7,"4","F",4460
"12497",1985,7,"4","M",4716
"12498",1985,7,"5","F",5552
"12499",1985,7,"5","M",5681
"12500",1985,7,"6","F",4552
"12501",1985,7,"6","M",4774
"12502",1985,7,"7","F",4474
"12503",1985,7,"7","M",4640
"12504",1985,7,"8","F",5457
"12505",1985,7,"8","M",5883
"12506",1985,7,"9","F",5807
"12507",1985,7,"9","M",6075
"12508",1985,7,"10","F",5603
"12509",1985,7,"10","M",6037
"12510",1985,7,"11","F",5347
"12511",1985,7,"11","M",5801
"12512",1985,7,"12","F",5567
"12513",1985,7,"12","M",5892
"12514",1985,7,"13","F",4514
"12515",1985,7,"13","M",4666
"12516",1985,7,"14","F",4359
"12517",1985,7,"14","M",4606
"12518",1985,7,"15","F",5594
"12519",1985,7,"15","M",5820
"12520",1985,7,"16","F",5625
"12521",1985,7,"16","M",6060
"12522",1985,7,"17","F",5443
"12523",1985,7,"17","M",5800
"12524",1985,7,"18","F",5462
"12525",1985,7,"18","M",5769
"12526",1985,7,"19","F",5598
"12527",1985,7,"19","M",5886
"12528",1985,7,"20","F",4540
"12529",1985,7,"20","M",4835
"12530",1985,7,"21","F",4383
"12531",1985,7,"21","M",4531
"12532",1985,7,"22","F",5421
"12533",1985,7,"22","M",5743
"12534",1985,7,"23","F",5596
"12535",1985,7,"23","M",5893
"12536",1985,7,"24","F",5401
"12537",1985,7,"24","M",5699
"12538",1985,7,"25","F",5510
"12539",1985,7,"25","M",5831
"12540",1985,7,"26","F",5510
"12541",1985,7,"26","M",5889
"12542",1985,7,"27","F",4647
"12543",1985,7,"27","M",4794
"12544",1985,7,"28","F",4329
"12545",1985,7,"28","M",4612
"12546",1985,7,"29","F",5615
"12547",1985,7,"29","M",5716
"12548",1985,7,"30","F",5805
"12549",1985,7,"30","M",5902
"12550",1985,7,"31","F",5420
"12551",1985,7,"31","M",5864
"12552",1985,8,"1","F",5364
"12553",1985,8,"1","M",5838
"12554",1985,8,"2","F",5384
"12555",1985,8,"2","M",5837
"12556",1985,8,"3","F",4607
"12557",1985,8,"3","M",4806
"12558",1985,8,"4","F",4316
"12559",1985,8,"4","M",4488
"12560",1985,8,"5","F",5392
"12561",1985,8,"5","M",5768
"12562",1985,8,"6","F",5626
"12563",1985,8,"6","M",5936
"12564",1985,8,"7","F",5588
"12565",1985,8,"7","M",5854
"12566",1985,8,"8","F",5661
"12567",1985,8,"8","M",5872
"12568",1985,8,"9","F",5622
"12569",1985,8,"9","M",5920
"12570",1985,8,"10","F",4559
"12571",1985,8,"10","M",4762
"12572",1985,8,"11","F",4531
"12573",1985,8,"11","M",4496
"12574",1985,8,"12","F",5501
"12575",1985,8,"12","M",5923
"12576",1985,8,"13","F",5665
"12577",1985,8,"13","M",5971
"12578",1985,8,"14","F",5583
"12579",1985,8,"14","M",5957
"12580",1985,8,"15","F",5686
"12581",1985,8,"15","M",6060
"12582",1985,8,"16","F",5685
"12583",1985,8,"16","M",5929
"12584",1985,8,"17","F",4653
"12585",1985,8,"17","M",5027
"12586",1985,8,"18","F",4517
"12587",1985,8,"18","M",4774
"12588",1985,8,"19","F",5524
"12589",1985,8,"19","M",5790
"12590",1985,8,"20","F",5871
"12591",1985,8,"20","M",6032
"12592",1985,8,"21","F",5556
"12593",1985,8,"21","M",5828
"12594",1985,8,"22","F",5578
"12595",1985,8,"22","M",5960
"12596",1985,8,"23","F",5655
"12597",1985,8,"23","M",5779
"12598",1985,8,"24","F",4613
"12599",1985,8,"24","M",4860
"12600",1985,8,"25","F",4423
"12601",1985,8,"25","M",4705
"12602",1985,8,"26","F",5595
"12603",1985,8,"26","M",5729
"12604",1985,8,"27","F",5667
"12605",1985,8,"27","M",6113
"12606",1985,8,"28","F",5470
"12607",1985,8,"28","M",5898
"12608",1985,8,"29","F",5645
"12609",1985,8,"29","M",5870
"12610",1985,8,"30","F",5729
"12611",1985,8,"30","M",6138
"12612",1985,8,"31","F",4801
"12613",1985,8,"31","M",5031
"12614",1985,8,"99","F",1
"12615",1985,9,"1","F",4466
"12616",1985,9,"1","M",4679
"12617",1985,9,"2","F",4477
"12618",1985,9,"2","M",4706
"12619",1985,9,"3","F",5517
"12620",1985,9,"3","M",5900
"12621",1985,9,"4","F",5786
"12622",1985,9,"4","M",6199
"12623",1985,9,"5","F",5793
"12624",1985,9,"5","M",6166
"12625",1985,9,"6","F",5757
"12626",1985,9,"6","M",6168
"12627",1985,9,"7","F",4652
"12628",1985,9,"7","M",4912
"12629",1985,9,"8","F",4490
"12630",1985,9,"8","M",4582
"12631",1985,9,"9","F",5534
"12632",1985,9,"9","M",6089
"12633",1985,9,"10","F",5813
"12634",1985,9,"10","M",6015
"12635",1985,9,"11","F",5630
"12636",1985,9,"11","M",5891
"12637",1985,9,"12","F",5819
"12638",1985,9,"12","M",6139
"12639",1985,9,"13","F",5522
"12640",1985,9,"13","M",5808
"12641",1985,9,"14","F",4608
"12642",1985,9,"14","M",4934
"12643",1985,9,"15","F",4547
"12644",1985,9,"15","M",4734
"12645",1985,9,"16","F",5765
"12646",1985,9,"16","M",6084
"12647",1985,9,"17","F",5837
"12648",1985,9,"17","M",6221
"12649",1985,9,"18","F",5763
"12650",1985,9,"18","M",6056
"12651",1985,9,"19","F",5897
"12652",1985,9,"19","M",6315
"12653",1985,9,"20","F",5886
"12654",1985,9,"20","M",6232
"12655",1985,9,"21","F",4959
"12656",1985,9,"21","M",5185
"12657",1985,9,"22","F",4792
"12658",1985,9,"22","M",5006
"12659",1985,9,"23","F",5829
"12660",1985,9,"23","M",6080
"12661",1985,9,"24","F",6191
"12662",1985,9,"24","M",6205
"12663",1985,9,"25","F",5740
"12664",1985,9,"25","M",5955
"12665",1985,9,"26","F",6051
"12666",1985,9,"26","M",5987
"12667",1985,9,"27","F",5889
"12668",1985,9,"27","M",6037
"12669",1985,9,"28","F",4658
"12670",1985,9,"28","M",4926
"12671",1985,9,"29","F",4510
"12672",1985,9,"29","M",4726
"12673",1985,9,"30","F",5667
"12674",1985,9,"30","M",5893
"12675",1985,10,"1","F",5690
"12676",1985,10,"1","M",6029
"12677",1985,10,"2","F",5484
"12678",1985,10,"2","M",5881
"12679",1985,10,"3","F",5644
"12680",1985,10,"3","M",5715
"12681",1985,10,"4","F",5878
"12682",1985,10,"4","M",5932
"12683",1985,10,"5","F",4685
"12684",1985,10,"5","M",4893
"12685",1985,10,"6","F",4321
"12686",1985,10,"6","M",4607
"12687",1985,10,"7","F",5459
"12688",1985,10,"7","M",5565
"12689",1985,10,"8","F",5515
"12690",1985,10,"8","M",5843
"12691",1985,10,"9","F",5270
"12692",1985,10,"9","M",5689
"12693",1985,10,"10","F",5405
"12694",1985,10,"10","M",5652
"12695",1985,10,"11","F",5448
"12696",1985,10,"11","M",5736
"12697",1985,10,"12","F",4334
"12698",1985,10,"12","M",4614
"12699",1985,10,"13","F",4258
"12700",1985,10,"13","M",4257
"12701",1985,10,"14","F",5198
"12702",1985,10,"14","M",5453
"12703",1985,10,"15","F",5497
"12704",1985,10,"15","M",5856
"12705",1985,10,"16","F",5286
"12706",1985,10,"16","M",5498
"12707",1985,10,"17","F",5237
"12708",1985,10,"17","M",5572
"12709",1985,10,"18","F",5197
"12710",1985,10,"18","M",5652
"12711",1985,10,"19","F",4323
"12712",1985,10,"19","M",4524
"12713",1985,10,"20","F",4082
"12714",1985,10,"20","M",4399
"12715",1985,10,"21","F",5292
"12716",1985,10,"21","M",5481
"12717",1985,10,"22","F",5332
"12718",1985,10,"22","M",5691
"12719",1985,10,"23","F",5241
"12720",1985,10,"23","M",5457
"12721",1985,10,"24","F",5222
"12722",1985,10,"24","M",5435
"12723",1985,10,"25","F",5299
"12724",1985,10,"25","M",5593
"12725",1985,10,"26","F",4274
"12726",1985,10,"26","M",4447
"12727",1985,10,"27","F",4338
"12728",1985,10,"27","M",4485
"12729",1985,10,"28","F",5066
"12730",1985,10,"28","M",5444
"12731",1985,10,"29","F",5201
"12732",1985,10,"29","M",5589
"12733",1985,10,"30","F",5208
"12734",1985,10,"30","M",5458
"12735",1985,10,"31","F",5050
"12736",1985,10,"31","M",5196
"12737",1985,11,"1","F",5431
"12738",1985,11,"1","M",5664
"12739",1985,11,"2","F",4422
"12740",1985,11,"2","M",4453
"12741",1985,11,"3","F",4159
"12742",1985,11,"3","M",4283
"12743",1985,11,"4","F",5360
"12744",1985,11,"4","M",5536
"12745",1985,11,"5","F",5404
"12746",1985,11,"5","M",5715
"12747",1985,11,"6","F",5259
"12748",1985,11,"6","M",5436
"12749",1985,11,"7","F",5319
"12750",1985,11,"7","M",5546
"12751",1985,11,"8","F",5259
"12752",1985,11,"8","M",5539
"12753",1985,11,"9","F",4323
"12754",1985,11,"9","M",4465
"12755",1985,11,"10","F",4099
"12756",1985,11,"10","M",4239
"12757",1985,11,"11","F",5077
"12758",1985,11,"11","M",5271
"12759",1985,11,"12","F",5364
"12760",1985,11,"12","M",5620
"12761",1985,11,"13","F",5130
"12762",1985,11,"13","M",5375
"12763",1985,11,"14","F",5220
"12764",1985,11,"14","M",5617
"12765",1985,11,"15","F",5299
"12766",1985,11,"15","M",5672
"12767",1985,11,"16","F",4189
"12768",1985,11,"16","M",4529
"12769",1985,11,"17","F",4167
"12770",1985,11,"17","M",4378
"12771",1985,11,"18","F",5242
"12772",1985,11,"18","M",5479
"12773",1985,11,"19","F",5212
"12774",1985,11,"19","M",5588
"12775",1985,11,"20","F",5258
"12776",1985,11,"20","M",5571
"12777",1985,11,"21","F",5146
"12778",1985,11,"21","M",5492
"12779",1985,11,"22","F",5452
"12780",1985,11,"22","M",5606
"12781",1985,11,"23","F",4265
"12782",1985,11,"23","M",4549
"12783",1985,11,"24","F",4152
"12784",1985,11,"24","M",4429
"12785",1985,11,"25","F",5200
"12786",1985,11,"25","M",5616
"12787",1985,11,"26","F",5479
"12788",1985,11,"26","M",5805
"12789",1985,11,"27","F",5193
"12790",1985,11,"27","M",5573
"12791",1985,11,"28","F",4020
"12792",1985,11,"28","M",4163
"12793",1985,11,"29","F",4779
"12794",1985,11,"29","M",5143
"12795",1985,11,"30","F",4263
"12796",1985,11,"30","M",4433
"12797",1985,11,"99","M",1
"12798",1985,12,"1","F",4154
"12799",1985,12,"1","M",4395
"12800",1985,12,"2","F",5166
"12801",1985,12,"2","M",5412
"12802",1985,12,"3","F",5448
"12803",1985,12,"3","M",5815
"12804",1985,12,"4","F",5195
"12805",1985,12,"4","M",5477
"12806",1985,12,"5","F",5156
"12807",1985,12,"5","M",5448
"12808",1985,12,"6","F",5025
"12809",1985,12,"6","M",5459
"12810",1985,12,"7","F",4169
"12811",1985,12,"7","M",4366
"12812",1985,12,"8","F",4097
"12813",1985,12,"8","M",4297
"12814",1985,12,"9","F",5215
"12815",1985,12,"9","M",5392
"12816",1985,12,"10","F",5487
"12817",1985,12,"10","M",5487
"12818",1985,12,"11","F",5111
"12819",1985,12,"11","M",5322
"12820",1985,12,"12","F",5242
"12821",1985,12,"12","M",5368
"12822",1985,12,"13","F",4937
"12823",1985,12,"13","M",5208
"12824",1985,12,"14","F",4306
"12825",1985,12,"14","M",4400
"12826",1985,12,"15","F",4107
"12827",1985,12,"15","M",4146
"12828",1985,12,"16","F",5388
"12829",1985,12,"16","M",5599
"12830",1985,12,"17","F",5598
"12831",1985,12,"17","M",5855
"12832",1985,12,"18","F",5439
"12833",1985,12,"18","M",5544
"12834",1985,12,"19","F",5356
"12835",1985,12,"19","M",5561
"12836",1985,12,"20","F",5521
"12837",1985,12,"20","M",5787
"12838",1985,12,"21","F",4264
"12839",1985,12,"21","M",4652
"12840",1985,12,"22","F",4006
"12841",1985,12,"22","M",4253
"12842",1985,12,"23","F",4860
"12843",1985,12,"23","M",4999
"12844",1985,12,"24","F",4488
"12845",1985,12,"24","M",4715
"12846",1985,12,"25","F",3948
"12847",1985,12,"25","M",4083
"12848",1985,12,"26","F",4914
"12849",1985,12,"26","M",5108
"12850",1985,12,"27","F",5572
"12851",1985,12,"27","M",5912
"12852",1985,12,"28","F",4554
"12853",1985,12,"28","M",4694
"12854",1985,12,"29","F",4197
"12855",1985,12,"29","M",4329
"12856",1985,12,"30","F",5700
"12857",1985,12,"30","M",5944
"12858",1985,12,"31","F",5560
"12859",1985,12,"31","M",5925
"12860",1986,1,"1","F",4112
"12861",1986,1,"1","M",4332
"12862",1986,1,"2","F",4550
"12863",1986,1,"2","M",4896
"12864",1986,1,"3","F",5016
"12865",1986,1,"3","M",5311
"12866",1986,1,"4","F",4227
"12867",1986,1,"4","M",4580
"12868",1986,1,"5","F",4193
"12869",1986,1,"5","M",4204
"12870",1986,1,"6","F",5006
"12871",1986,1,"6","M",5287
"12872",1986,1,"7","F",5241
"12873",1986,1,"7","M",5475
"12874",1986,1,"8","F",4910
"12875",1986,1,"8","M",5155
"12876",1986,1,"9","F",4876
"12877",1986,1,"9","M",5180
"12878",1986,1,"10","F",5204
"12879",1986,1,"10","M",5455
"12880",1986,1,"11","F",4291
"12881",1986,1,"11","M",4579
"12882",1986,1,"12","F",4145
"12883",1986,1,"12","M",4129
"12884",1986,1,"13","F",4991
"12885",1986,1,"13","M",5215
"12886",1986,1,"14","F",5319
"12887",1986,1,"14","M",5420
"12888",1986,1,"15","F",5071
"12889",1986,1,"15","M",5332
"12890",1986,1,"16","F",5100
"12891",1986,1,"16","M",5287
"12892",1986,1,"17","F",5247
"12893",1986,1,"17","M",5427
"12894",1986,1,"18","F",4304
"12895",1986,1,"18","M",4539
"12896",1986,1,"19","F",4142
"12897",1986,1,"19","M",4212
"12898",1986,1,"20","F",5170
"12899",1986,1,"20","M",5319
"12900",1986,1,"21","F",5327
"12901",1986,1,"21","M",5529
"12902",1986,1,"22","F",5082
"12903",1986,1,"22","M",5316
"12904",1986,1,"23","F",5071
"12905",1986,1,"23","M",5317
"12906",1986,1,"24","F",5089
"12907",1986,1,"24","M",5422
"12908",1986,1,"25","F",4373
"12909",1986,1,"25","M",4648
"12910",1986,1,"26","F",4081
"12911",1986,1,"26","M",4247
"12912",1986,1,"27","F",5153
"12913",1986,1,"27","M",5306
"12914",1986,1,"28","F",5168
"12915",1986,1,"28","M",5482
"12916",1986,1,"29","F",5112
"12917",1986,1,"29","M",5330
"12918",1986,1,"30","F",5018
"12919",1986,1,"30","M",5358
"12920",1986,1,"31","F",5150
"12921",1986,1,"31","M",5488
"12922",1986,2,"1","F",4219
"12923",1986,2,"1","M",4517
"12924",1986,2,"2","F",4164
"12925",1986,2,"2","M",4378
"12926",1986,2,"3","F",5080
"12927",1986,2,"3","M",5323
"12928",1986,2,"4","F",5237
"12929",1986,2,"4","M",5528
"12930",1986,2,"5","F",4951
"12931",1986,2,"5","M",5268
"12932",1986,2,"6","F",5173
"12933",1986,2,"6","M",5433
"12934",1986,2,"7","F",5200
"12935",1986,2,"7","M",5438
"12936",1986,2,"8","F",4171
"12937",1986,2,"8","M",4588
"12938",1986,2,"9","F",4079
"12939",1986,2,"9","M",4392
"12940",1986,2,"10","F",5197
"12941",1986,2,"10","M",5361
"12942",1986,2,"11","F",5159
"12943",1986,2,"11","M",5588
"12944",1986,2,"12","F",5181
"12945",1986,2,"12","M",5390
"12946",1986,2,"13","F",5107
"12947",1986,2,"13","M",5335
"12948",1986,2,"14","F",5652
"12949",1986,2,"14","M",5760
"12950",1986,2,"15","F",4379
"12951",1986,2,"15","M",4548
"12952",1986,2,"16","F",4052
"12953",1986,2,"16","M",4361
"12954",1986,2,"17","F",4944
"12955",1986,2,"17","M",5293
"12956",1986,2,"18","F",5341
"12957",1986,2,"18","M",5578
"12958",1986,2,"19","F",5347
"12959",1986,2,"19","M",5522
"12960",1986,2,"20","F",5266
"12961",1986,2,"20","M",5388
"12962",1986,2,"21","F",5297
"12963",1986,2,"21","M",5523
"12964",1986,2,"22","F",4399
"12965",1986,2,"22","M",4570
"12966",1986,2,"23","F",4098
"12967",1986,2,"23","M",4285
"12968",1986,2,"24","F",5141
"12969",1986,2,"24","M",5422
"12970",1986,2,"25","F",5237
"12971",1986,2,"25","M",5654
"12972",1986,2,"26","F",5334
"12973",1986,2,"26","M",5382
"12974",1986,2,"27","F",5255
"12975",1986,2,"27","M",5417
"12976",1986,2,"28","F",5322
"12977",1986,2,"28","M",5561
"12978",1986,2,"99","F",5
"12979",1986,2,"99","M",4
"12980",1986,3,"1","F",4216
"12981",1986,3,"1","M",4560
"12982",1986,3,"2","F",4143
"12983",1986,3,"2","M",4191
"12984",1986,3,"3","F",5312
"12985",1986,3,"3","M",5359
"12986",1986,3,"4","F",5301
"12987",1986,3,"4","M",5625
"12988",1986,3,"5","F",5250
"12989",1986,3,"5","M",5401
"12990",1986,3,"6","F",5164
"12991",1986,3,"6","M",5619
"12992",1986,3,"7","F",5361
"12993",1986,3,"7","M",5672
"12994",1986,3,"8","F",4351
"12995",1986,3,"8","M",4412
"12996",1986,3,"9","F",4116
"12997",1986,3,"9","M",4124
"12998",1986,3,"10","F",5239
"12999",1986,3,"10","M",5600
"13000",1986,3,"11","F",5289
"13001",1986,3,"11","M",5669
"13002",1986,3,"12","F",5252
"13003",1986,3,"12","M",5492
"13004",1986,3,"13","F",5128
"13005",1986,3,"13","M",5394
"13006",1986,3,"14","F",5370
"13007",1986,3,"14","M",5527
"13008",1986,3,"15","F",4346
"13009",1986,3,"15","M",4508
"13010",1986,3,"16","F",4059
"13011",1986,3,"16","M",4373
"13012",1986,3,"17","F",5194
"13013",1986,3,"17","M",5476
"13014",1986,3,"18","F",5262
"13015",1986,3,"18","M",5603
"13016",1986,3,"19","F",5213
"13017",1986,3,"19","M",5497
"13018",1986,3,"20","F",5208
"13019",1986,3,"20","M",5535
"13020",1986,3,"21","F",5292
"13021",1986,3,"21","M",5692
"13022",1986,3,"22","F",4179
"13023",1986,3,"22","M",4375
"13024",1986,3,"23","F",4098
"13025",1986,3,"23","M",4289
"13026",1986,3,"24","F",5119
"13027",1986,3,"24","M",5423
"13028",1986,3,"25","F",5338
"13029",1986,3,"25","M",5806
"13030",1986,3,"26","F",5205
"13031",1986,3,"26","M",5667
"13032",1986,3,"27","F",5443
"13033",1986,3,"27","M",5638
"13034",1986,3,"28","F",5283
"13035",1986,3,"28","M",5530
"13036",1986,3,"29","F",4237
"13037",1986,3,"29","M",4580
"13038",1986,3,"30","F",4167
"13039",1986,3,"30","M",4405
"13040",1986,3,"31","F",5240
"13041",1986,3,"31","M",5329
"13042",1986,4,"1","F",5135
"13043",1986,4,"1","M",5434
"13044",1986,4,"2","F",5200
"13045",1986,4,"2","M",5483
"13046",1986,4,"3","F",5339
"13047",1986,4,"3","M",5661
"13048",1986,4,"4","F",5283
"13049",1986,4,"4","M",5524
"13050",1986,4,"5","F",4374
"13051",1986,4,"5","M",4570
"13052",1986,4,"6","F",4053
"13053",1986,4,"6","M",4236
"13054",1986,4,"7","F",5330
"13055",1986,4,"7","M",5390
"13056",1986,4,"8","F",5483
"13057",1986,4,"8","M",5734
"13058",1986,4,"9","F",5127
"13059",1986,4,"9","M",5529
"13060",1986,4,"10","F",5237
"13061",1986,4,"10","M",5384
"13062",1986,4,"11","F",5092
"13063",1986,4,"11","M",5394
"13064",1986,4,"12","F",4166
"13065",1986,4,"12","M",4442
"13066",1986,4,"13","F",4097
"13067",1986,4,"13","M",4198
"13068",1986,4,"14","F",5147
"13069",1986,4,"14","M",5511
"13070",1986,4,"15","F",5295
"13071",1986,4,"15","M",5581
"13072",1986,4,"16","F",5229
"13073",1986,4,"16","M",5380
"13074",1986,4,"17","F",5202
"13075",1986,4,"17","M",5462
"13076",1986,4,"18","F",5195
"13077",1986,4,"18","M",5354
"13078",1986,4,"19","F",4252
"13079",1986,4,"19","M",4427
"13080",1986,4,"20","F",4093
"13081",1986,4,"20","M",4289
"13082",1986,4,"21","F",5044
"13083",1986,4,"21","M",5403
"13084",1986,4,"22","F",5366
"13085",1986,4,"22","M",5530
"13086",1986,4,"23","F",5008
"13087",1986,4,"23","M",5333
"13088",1986,4,"24","F",5240
"13089",1986,4,"24","M",5332
"13090",1986,4,"25","F",5429
"13091",1986,4,"25","M",5559
"13092",1986,4,"26","F",4381
"13093",1986,4,"26","M",4642
"13094",1986,4,"27","F",4036
"13095",1986,4,"27","M",4131
"13096",1986,4,"28","F",5224
"13097",1986,4,"28","M",5596
"13098",1986,4,"29","F",5383
"13099",1986,4,"29","M",5620
"13100",1986,4,"30","F",5262
"13101",1986,4,"30","M",5619
"13102",1986,5,"1","F",5424
"13103",1986,5,"1","M",5538
"13104",1986,5,"2","F",5237
"13105",1986,5,"2","M",5584
"13106",1986,5,"3","F",4104
"13107",1986,5,"3","M",4420
"13108",1986,5,"4","F",3870
"13109",1986,5,"4","M",4051
"13110",1986,5,"5","F",5133
"13111",1986,5,"5","M",5361
"13112",1986,5,"6","F",5376
"13113",1986,5,"6","M",5642
"13114",1986,5,"7","F",5289
"13115",1986,5,"7","M",5351
"13116",1986,5,"8","F",5202
"13117",1986,5,"8","M",5315
"13118",1986,5,"9","F",5241
"13119",1986,5,"9","M",5572
"13120",1986,5,"10","F",4364
"13121",1986,5,"10","M",4471
"13122",1986,5,"11","F",4067
"13123",1986,5,"11","M",4291
"13124",1986,5,"12","F",5226
"13125",1986,5,"12","M",5411
"13126",1986,5,"13","F",5237
"13127",1986,5,"13","M",5722
"13128",1986,5,"14","F",5186
"13129",1986,5,"14","M",5564
"13130",1986,5,"15","F",5247
"13131",1986,5,"15","M",5639
"13132",1986,5,"16","F",5377
"13133",1986,5,"16","M",5739
"13134",1986,5,"17","F",4344
"13135",1986,5,"17","M",4536
"13136",1986,5,"18","F",4288
"13137",1986,5,"18","M",4314
"13138",1986,5,"19","F",5209
"13139",1986,5,"19","M",5576
"13140",1986,5,"20","F",5403
"13141",1986,5,"20","M",5818
"13142",1986,5,"21","F",5125
"13143",1986,5,"21","M",5594
"13144",1986,5,"22","F",5327
"13145",1986,5,"22","M",5454
"13146",1986,5,"23","F",5574
"13147",1986,5,"23","M",5710
"13148",1986,5,"24","F",4351
"13149",1986,5,"24","M",4586
"13150",1986,5,"25","F",3996
"13151",1986,5,"25","M",4446
"13152",1986,5,"26","F",4446
"13153",1986,5,"26","M",4392
"13154",1986,5,"27","F",5397
"13155",1986,5,"27","M",5689
"13156",1986,5,"28","F",5497
"13157",1986,5,"28","M",5957
"13158",1986,5,"29","F",5482
"13159",1986,5,"29","M",5866
"13160",1986,5,"30","F",5589
"13161",1986,5,"30","M",5971
"13162",1986,5,"31","F",4502
"13163",1986,5,"31","M",4629
"13164",1986,6,"1","F",4146
"13165",1986,6,"1","M",4433
"13166",1986,6,"2","F",5261
"13167",1986,6,"2","M",5496
"13168",1986,6,"3","F",5296
"13169",1986,6,"3","M",5489
"13170",1986,6,"4","F",5193
"13171",1986,6,"4","M",5569
"13172",1986,6,"5","F",5303
"13173",1986,6,"5","M",5620
"13174",1986,6,"6","F",5369
"13175",1986,6,"6","M",5641
"13176",1986,6,"7","F",4193
"13177",1986,6,"7","M",4471
"13178",1986,6,"8","F",4037
"13179",1986,6,"8","M",4368
"13180",1986,6,"9","F",5154
"13181",1986,6,"9","M",5478
"13182",1986,6,"10","F",5287
"13183",1986,6,"10","M",5592
"13184",1986,6,"11","F",5424
"13185",1986,6,"11","M",5574
"13186",1986,6,"12","F",5411
"13187",1986,6,"12","M",5700
"13188",1986,6,"13","F",5013
"13189",1986,6,"13","M",5398
"13190",1986,6,"14","F",4160
"13191",1986,6,"14","M",4483
"13192",1986,6,"15","F",4203
"13193",1986,6,"15","M",4325
"13194",1986,6,"16","F",5390
"13195",1986,6,"16","M",5661
"13196",1986,6,"17","F",5537
"13197",1986,6,"17","M",5824
"13198",1986,6,"18","F",5245
"13199",1986,6,"18","M",5447
"13200",1986,6,"19","F",5161
"13201",1986,6,"19","M",5515
"13202",1986,6,"20","F",5353
"13203",1986,6,"20","M",5801
"13204",1986,6,"21","F",4270
"13205",1986,6,"21","M",4587
"13206",1986,6,"22","F",4125
"13207",1986,6,"22","M",4348
